	AI_Prov_Name	File_Date	File_Count	Group_Count	Ethnicity	IEP	LEP	Gender	Ven_Stud_ID	Grade	Stud_Test_ID	Score_Flag	Item_ID	Item_Response	Item_Response_Tag	Final_Score	Data_Point	Read1_Date	Read1_ID	Read1_Score	Read1_Cond	Read2_Date	Read2_ID	Read2_Score	Read2_Cond	Read3_Date	Read3_ID	Read3_Score	Read3_Cond	Read5_Date	Read5_ID	Read5_Score	Read5_Cond	Alert_Code	Alert_ReaderID
143	AI-XC	20131218113507	1000	1000	W			M	418600	5	11064607	Y	56274	     The Job of an Archeologist                The job of an archeologist can be fun and exciting. The job can also be hard and exosting. You might have to work in a dry dessert, on a cold mountain, or on a nice beach.            When they start working they are split into groups with 35 people in each. The first group skims layers of dirt to look through.            Next they use a trowel to dig around the artifact. Last they use a whisk to scrape of the dust. 	DT NNP IN DT NNP NNP NN IN DT NN MD VB VBN CC NNP NNP NN MD RB VB RB CC NNP NNP MD VB TO VB IN DT JJ NN , IN DT NN NN , CC IN DT JJ NNP NNP PRP VBP VBG PRP VBP VBN IN NNS IN CD NNS IN NNP NNP JJ NN NNS NNS IN NN TO VB NNP NNP PRP VBP DT NN TO VB IN DT NNP NNP PRP VBP DT NN TO NN IN DT NN .																				
144	AI-XC	20131218113507	1000	1000	W			F	418602	5	11064610	Y	56274	                       Archeologists dig up bones and they find dinosaur bones and put them together and then they make sure they  are real and they  clean them up  archeologists give up a lot  of things to do  history hunting  we probably wouldn't be as smart about history  as we are now if it weren't for the brave archeologists.       Archeologists go to the hottest places on earth to find a mummy or find desert jewels.The archologists risk their lives doing their jobs.           They went to the most famous old people's houses and they discovered Washinton's childhood house and discovered a lot.They  found Fort James they do  all these amazing things and I am inspired by them. 	NNS VBP RP NNS CC PRP VBP JJ NNS CC VBD PRP RB CC RB PRP VBP JJ PRP VBP JJ CC PRP VBP PRP RP NNS VBP RP DT NN IN NNS TO VB NN VBG PRP RB MD RB VB IN NN IN NN IN PRP VBP RB IN PRP VBD RB IN DT NN NNP NNP VB TO DT JJS NNS IN JJ TO VB DT NN CC VB NN DT NNS VBP PRP$ NNS VBG PRP$ NNP NNP VBD TO DT JJS JJ JJ NNS POS NNS CC PRP VBD NNP POS NN NN CC VBD DT JJ NN NNP NNP PRP VBP DT DT VBG NNS CC PRP VBP VBN IN PRP .																				
145	AI-XC	20131218113507	1000	1000	A	N	N	F	418617	5	11064613	Y	56274	 A job that requires long hard days of digging is an archeoligist. An archioligist studies objects which they find in the dirt called artifacts and studies them. Even though you have to dig alot it is worth it when you find the artifact you were looking for.            If you would like to be an archioligist you have to be really patient because you might be digging for weeks. Artifacts may also tell you something about that time period. Certain artifacts you may find may help you knowa more about what happened to a house or any other building because if you find burnt pottery tells you a fire may have occured there.             	DT NN WDT VBZ RB RB VBZ IN NN VBZ DT NNP NNP NN VBZ NNS WDT PRP VBP IN DT NN VBD NNS CC NNS NNP NNP IN PRP VBP TO VB NN PRP VBZ JJ PRP WRB PRP VBP DT NN PRP VBD VBG NNP NNP PRP MD VB TO VB DT NN PRP VB TO VB RB JJ IN PRP MD VB VBG IN NNP NNPS MD RB VB PRP NN IN DT NN NNP NNP VBZ PRP MD VB MD VB PRP VB JJR IN WP VBN TO DT NN CC DT JJ NN IN IN PRP VBP JJ NN NNS PRP DT NN MD VB VBN EX .																				
146	AI-XC	20131218113507	1000	1000	A	N	N	F	418618	5	11064616	Y	56274	                                                                                           Archeologists               Archeologists are people who dig up artifacts and sometimes even learn more about the history in that particular time period or place. This all may sound simple, but it's not! Archeologists must be very patient and careful with the artifacts and the digging, because if you are not careful with an artifact than you may drop or break it! Also, like I said before, you must be very patient because digging sometimes can take a very long time! Now, you must be thinking, what's so great about artifacts anyways? Well, artifacts are not just a piece of history, they can also tell us more about the history in that time period. Actually, I had already said that earlier, but that is okay.               Now we shall be talking about how artifacts help understand and tell us more about the history. For example in Source #2 it talks about George Washington's history and how some artifacts helped to understand a little bit more about his life, I mean they found clay pipes, and George Washington smoked clay pipes!That is also how archeologists knew that they had found the right house because it was evidence that it was the correct house. Wow! How cool is that! Archeologists can find the place that they are looking for just by having the right facts and finding artifacts! I'm pretty sure that is something that archeologists are trained to do.          Now you must be wondering, ' How do archeologists find and dig up these artifacts, and what do they normally use?', well, hold your horses, because now I about to tell you! Actual archeologists do not just find these artifacts by themselves. No way that would happen! Then finding the artifact or artifacts would take forever! No, that actually doesn't happen, because archeologists work together as a team to discover the artifacts. As a matter of fact, some teams can have up to thirty-five people on the team! No joke! But what do archeologists USE to find these items? You must be wondering. Well right now I shall list a couple of tools that archeologists and their team use to dig up these items. Pick and shovel are used to start most digs to dig near the artifacts. Whisk and dustpan are used to brush dirt off the artifacts, and to clear dirt away from the excavation site, too. The knife is used for careful digging and also to scrape dirt from around the artifacts. The wheelbarrow is used not only to move items from one place to another, also to sometimes to carry dirt away from the excavation site to someplace elsewhere. The skim shovel is used to remove thin layers of soil, carefully, with a flat edge made for that specific purpose. Now I will be telling you about the last tool that is commonly used by archeologists, and it is called the trowel. The trowel is actually probably the most commonly used tool in archeology. It is normally used to cut and scrape to view the different layers of soil, there. Well, there is one more thing used for digging up artifacts in archeology, some teams use 3-D computers that can track what is inside what is in the ground right before the digging, so that you will not have to dig in a place where there isn't anything that you were looking for.Well, now I believe that I have covered all the tools!         Wow! Now I hope that you have at least learned something new about archeology, and archeologists, if you have, good for you! And if you haven't, well, too bad then! Anyways, I still hoped that you have enjoyed my report on archeology, and archeologists! Bye!                                             	NNS NNS VBP NNS WP JJ IN NNS CC RB RB VB RBR IN DT NN IN DT JJ NN NN CC NNP DT DT MD VB JJ , CC PRP VBZ RB . NNS MD VB RB JJ CC JJ IN DT NNS CC DT NN , IN IN PRP VBP RB JJ IN DT NN IN PRP MD VB CC VB PRP . RB , IN PRP VBD IN , PRP MD VB RB JJ IN VBG RB MD VB DT RB JJ NN . RB , PRP MD VB VBG , WP VBZ RB JJ IN NNS NNS . NNP , VBZ VBP RB RB DT NN IN NN , PRP MD RB VB PRP JJR IN DT NN IN DT NN NNP NNP , PRP VBD RB VBN IN JJR , CC IN VBZ NNP NNP PRP MD VB VBG IN WRB NNS VBP VBP CC NN PRP JJR IN DT NNP NNP NN IN NNP # CD PRP VBZ IN NNP NNP POS NN CC WRB DT NNS VBD TO VB DT RB NN JJR IN PRP$ NN , PRP VBP PRP VBD NN NNS , CC NNP NNP VBD NN NNS . DT VBZ RB WRB NNS VBP IN PRP VBD VBN DT NN NN IN PRP VBD NN IN PRP VBD DT NN NNP NNP . NNP NN VBZ IN . NNS MD VB DT NN IN PRP VBP VBG IN RB IN VBG DT NN VBZ CC VBG NNS . PRP VBP RB JJ IN VBZ NN IN NNS VBP VBN TO NNP NNP PRP MD VB VBG , '' WRB VBP NNS VB CC JJ RP DT NNS , CC WP VBP PRP RB VBP . '' , RB , VBP PRP$ NNS , IN RB PRP IN TO VB PRP . NNP NNS VBP RB RB VBP DT NNS IN NNP NNP NN IN MD VB . NNP NN DT NN CC NNS MD VB NN . DT , IN RB VBZ RB VB , IN NNS VBP RB IN DT NN TO VB DT NNP NNP DT NN IN NN , DT NNS MD VB RP TO JJ NNS IN DT NN . DT NN . CC WP VBP NNS NNP TO VB DT NNS . PRP MD VB NNP NNP RB RB PRP MD VB DT NN IN NNS WDT VBZ CC PRP$ NN NN TO VB RP DT NNP NNP CC NN VBP VBN TO VB JJS NNS TO VB IN DT NNP NNP CC NN VBP VBN TO VB NN IN DT NNS , CC TO VB NN RB IN DT NN NN , NNP NNP NN VBZ VBN IN JJ NN CC RB TO VB NN IN IN DT NNP NNP NN VBZ VBN RB RB TO VB NNS IN CD NN TO DT , RB TO RB TO VB NN RB IN DT NN NN TO VB NNP NNP NN NN VBZ VBN TO VB JJ NNS IN NN , RB , IN DT JJ NN VBD IN DT JJ NNP NNP NNP MD VB VBG PRP IN DT JJ NN IN VBZ RB VBN IN NNS , CC PRP VBZ VBN DT NNP NNP NN VBZ RB RB DT RBS RB JJ NN IN NNP NNP VBZ RB VBN TO VB CC NN TO VB DT JJ NNS IN NN , NNP NNP , EX VBZ CD RBR NN VBD IN NN RB VBZ IN NN , DT NNS VBP JJ NNS WDT MD VB WP VBZ VBP WP VBZ IN DT NN RB IN DT NN , RB IN PRP MD RB VB TO VB IN DT NN WRB EX VBZ RB NN IN PRP VBD VBG JJ , RB PRP VBP IN PRP VBP VBN DT DT NNS . NNP . NNP PRP VBP IN PRP VBP IN JJS VBN NN JJ IN NN , CC NNS , IN PRP VBP , JJ IN PRP . CC IN PRP VBP RB , RB , RB JJ RB . NNS , PRP RB VBD IN PRP VBP VBN PRP$ NN IN NN , CC NNS . NNP .																				
147	AI-XC	20131218113507	1000	1000	W	N	N	M	418619	5	11064619	Y	56274	                                                                              An Archeologists Life                                            The job of an archeologist requires patience and time because sometimes, it can take up to 2-4 weeks to finish finding what you're looking for. Archeologists also need to be observant and aware of their surroundings. Something could be laying beneath the dirt 25 feet away from you and you may not notice, so always be aware. You may not think so, but archeologists are very important people. You would be surprised of how much knowledge in history has come from archeologists finding and putting together the puzzles of the past. Archeologists also help people understand famous people from long ago, such as George Washington. Archeologists went out looking for items and hints of his past so people could understand what his life was like before he was even famous.             One of the tools an archeologist uses to find items and hints of the past is a 3D computer that can detect things underneath the surface of the earth. This tool is used in many cases, for it is very important. This device is important to archeologists because it can see more than the human eye can. As I said earlier, something could be laying 24 feet away from you covered in dirt and you may not notice. That's why archeologists use the 3D computer. Although not everything archeologists use is a high-tech device. Archeologists still have to use their own senses to find an item. And archeologists still have to use shovels to dig things up. So archeologists also requires strength.             Some self-operated tools that archeologists still have to use are trowels, skin shovels, wheelbarrows, whisks and dustpans, picks, and shovels. You may have notices that I said shovel twice, but the two shovels I said are two different types of shovels. The skin shovel is used to start the digging. The sharp, flat blade of the shovels helps to remove tough layers of soil that can't be removed by a regular shovel. The wheel barrow is used to put dirt in so other archeologists can take the dirt somewhere else and dump it out, then they bring it back to the whole the other archeologists are digging, then the cycle of that repeats.             Many of the people that may be reading this may feel different about archeologists and may understand them better. I hope that the readers of this report are now truly fascinated by the life of an archeologist.          	DT NNPS NNP NNP NN IN DT NN VBZ NN CC NN IN RB , PRP MD VB RP TO CD NNS TO VB NN WP PRP VBP VBG NNP NNP RB VBP TO VB JJ CC JJ IN PRP$ NNP NNP MD VB VBG NN DT NN CD NNS RB IN PRP CC PRP MD RB VB , RB RB VB NNP NNP MD RB VB RB , CC NNS VBP RB JJ NNP NNP MD VB VBN IN WRB JJ NN IN NN VBZ VBN IN NNS VBG CC VBG RP DT NNS IN DT NNP NNP RB VB NNS VB JJ NNS IN JJ RB , JJ IN NNP NNP NNP VBD IN VBG IN NNS CC NNS IN PRP$ NN IN NNS MD VB WP PRP$ NN VBD IN IN PRP VBD RB NNP CD IN DT NNS DT NN VBZ TO VB NNS CC NNS IN DT JJ VBZ DT JJ NN WDT MD VB NNS NN DT NN IN DT NNP NNP NN VBZ VBN IN JJ NNS , IN PRP VBZ RB NNP NNP NN VBZ JJ TO NNS IN PRP MD VB RBR IN DT JJ NN NNP NNP NNP VBD JJR , NN MD VB VBG CD NNS RB IN PRP VBD IN NN CC PRP MD RB NNP NNP POS WRB NNS VBP DT JJ NNP NNP RB NN NNS VBP VBZ DT JJ NNP NNP RB VBP TO VB PRP$ JJ NNS TO VB DT NNP CC NNS RB VBP TO VB NNS TO VB NNS NNP NNP NNS RB VBZ NNP NNP JJ NNS WDT VBZ RB VBP TO VB VBP NNS , NN NNS , VBZ , NNS CC NNS , NNS , CC NNP NNP MD VB NNS WDT PRP VBD NN NN , CC DT CD NNS PRP VBD VBP CD JJ NNS IN NNP NNP NN NN VBZ VBN TO VB DT NNP NNP JJ , JJ NN IN DT NNS VBZ TO VB JJ NNS IN NN IN MD RB VB VBN IN DT JJ NNP NNP NN NN VBZ VBN TO VB NN IN RB JJ NNS MD VB DT NN RB RB CC VB PRP RP , RB PRP VBG PRP RB TO DT JJ DT JJ NNS VBP VBG , RB DT NN IN DT NNP NNP IN DT NNS IN MD VB VBG DT MD VB JJ IN NNS CC MD VB PRP NNP PRP VBP IN DT NNS IN DT NN VBP RB RB VBN IN DT NN IN DT NN .																				
148	AI-XC	20131218113507	1000	1000	W			M	418622	5	11064622	Y	56274	     The job of an archeologist requires skill and patience. This job is time waitsing, hardcore, and exausting but you are doing good at the same time. You are helping yourself and the country, mabe even the world.           This job requires skill in so many ways. You have to know how to use the tools carefuly and safely. you would have to know how to not chip the fossils or valuable arcafacts.            The tools are...   Pick and Shovel: To dig and start a hole to the artifacts.   Wisk and Dustpan: To brush off dirt from the artifacts.   Knife: Used to carefully scrape dirt off the artifacts.   Wheelbarrow: Used to hall away dirt from the site.   Skim Shovel: A shovel that is used to remove a thin layer of soil with each scoop.   Trowel: The most common tool in archeology. It is used to scrape and cut the diffrent layers of soil.            The archeologist job is the most skillful job in my opinion. I wouldn't want to be an archeologist because it takes patince and I don't have any. This job is for someone more skillful than me. 	DT NN IN DT NN VBZ NN CC NNP NNP NN VBZ NN VBG , IN , CC VBG CC PRP VBP VBG JJ IN DT JJ NNP NNP VBP VBG PRP CC DT NN , VBP RB DT NNP NNP NN VBZ NN IN RB JJ NNP NNP VBP TO VB WRB TO VB DT NNS RB CC NNP PRP MD VB TO VB WRB TO RB VB DT NNS CC JJ NNP NNP NNS VBP : NNP CC NNP : TO VB CC VB DT NN TO DT NNP NNP CC NNP : TO VB RP NN IN DT NNP NNP : JJ TO RB NN NN IN DT NNP NNP : JJ TO VB RP NN IN DT NNP NNP NNP : DT NN WDT VBZ VBN TO VB DT JJ NN IN NN IN DT NNP NNP : DT RBS JJ NN IN NNP NNP VBZ VBN TO NN CC VBD DT NN NNS IN NNP NNP NN NN VBZ DT RBS JJ NN IN PRP$ NNP NNP MD RB VB TO VB DT NN IN PRP VBZ NN CC PRP VBP RB VB NNP NNP NN VBZ IN NN JJR JJ IN PRP .																				
149	AI-XC	20131218113507	1000	1000	NR			F	418646	5	11064625	Y	56274	 (1994 )A group of  people liked studing the past they, started Jamestown ,Virginia. People though that it had been washed away for 200 years. Jamestown still may be around. The fort was bulit in 1607 setterlers came from England to start a brand new life. James fort was probally destroud by a river.It was easier for ships to come in &amp; get out.Which was also a bad thing because it made it easeir for enemy ships to come. The first objects that were found was in 1861.They uncoverd armer and wepons. another thing they discoverd was floors of bildings.100 years latter they found were the fort began. They led a five year study they figerd out how the land was used. today they find over 1millon things each year.That includes pottery, tools, and coins.   I think its fun to learn about what people   did a100 years ago!           What tools they used to find things!!!   Pick Shovle Wisk Dust pan knife weelbarrow Skim Shovle Trowel               I think these were helpful so they could dig things up better. 	NN CD CD DT NN IN NNS VBN VBG DT JJ PRP , VBD NNP , NNP NNP IN DT PRP VBD VBN VBN RB IN CD NNP NNP RB MD VB NNP NNP NN VBD VBN IN CD NNS VBD IN NNP TO VB DT NN JJ NNP NNP NN VBD RB VBN IN DT JJ VBD JJR IN NNS TO VB IN CC NN : NN -NONE- VBD RB DT JJ NN IN PRP VBD PRP PRP$ IN NN NNS TO NNP DT JJ NNS WDT VBD VBN VBD IN CD NN NN CC NNP DT NN PRP VBP VBD NNS IN -NONE- NNS RBR PRP VBD VBD DT NN NNP NNP VBD DT CD NN NN PRP VBP RP WRB DT NN VBD NNP NN PRP VBP IN CD NNS DT JJ NNS VBP , NNS , CC NNP NNP VBP PRP$ NN TO VB IN WP NNS VBD NNP NNS IN . WP NNS PRP VBD TO VB NNS . . . NNP NNP NNP NNP NN NN NN NNP NNP NNP NNP VBP DT VBD JJ RB PRP MD VB NNS IN JJR .																				
150	AI-XC	20131218113507	1000	1000	NR			F	418647	5	11064628	Y	56274	       Archeologists study about things or people that happened or lived in the past.     They have studied about George Washington and all of the presedents and historical events.  They use different typec of tools on the jobsite like these, picks, shovels ,whisks, dustpans, knives, wheelbarrows, skim shovels, and trowels, trhey all have many different uses. They study about all different things.                                                    Archeologists know all about the past but not all of them study the same thing in history. Some study presedents some of them study different events that have happened. They know alot about a certain topic.  If you go to the right person you could learn a lot of things about that topic too. 	NNS VBP IN NNS CC NNS IN JJ CC VBN IN DT NNP NNP VBP VBN IN NNP NNP CC DT IN DT NNS CC JJ NNP NNP VBP JJ NN IN NNS IN DT JJ IN DT , VBZ , NNS , NNS , NNS , NNS , VBZ , NN NNS , CC NNS , PRP DT VBP JJ JJ NNP NNP NN IN DT JJ NNP NNP VB DT IN DT JJ CC RB DT IN PRP NN DT JJ NN IN NNP NNP NN NNS DT IN PRP NN NN NNS WDT VBP NNP NNP VBP NN IN DT JJ NNP NNP PRP VBP TO DT NN NN PRP MD VB DT NN IN NNS IN DT JJ RB .																				
151	AI-XC	20131218113507	1000	1000	H	N	Y	F	418652	5	11064631	Y	56274	       I will be reasearching archeologist today. Archeologists are a group of people who study objects from the past. They look for things underground and they dig it up and study it. Archeologist study places like Jmes Fort and were George Washington lived. They have to find the place where the building was and have to dig it up.          The first objects they found in James Fort was in 1861. They also studied the fort's floor of the buildings. They also uncover weapons and armors. Archeologist today find 1 million objects a year in the spot that James Fort was found and where it was built.The type of objects they find are pottery, tools, coins, and some toys that the children played with. The archeologists found the trash that people in the 1600's threw away including the bones of the food they ate.            Once archologists find the spot where the building or house was, they rebuild it so people can see how they lived and how it looked like over 100 years ago. They build it exactly how it was in the past. With the help of archologist the workers rebuilt it. Archeologist find the spot that the building was, and on the ground there are marks that show where the walls are.            Archeologists find these things by digging underground in the same spot where they buildings were built and then were destroyed. They use tools like the skim shovels to help them dig. They also used the pick, which is used to dig. The most common tool is the trowel, it scrapes and cuts to view the different layers of soil.            Archeologist have difficult jobs and can take about 5 years to finish finding and studing the objects they find. They work in groups so they can work faster and each group has about 35 people. the first group maps the area usning 3D computers. The process is slow. If we didnt have archeologist we wouldn't know how the past was.                           	PRP MD VB VBG NN NNP NNP VBP DT NN IN NNS WP NN VBZ IN DT NNP NNP VBP IN NNS VBP CC PRP VBP PRP IN CC NN NNP NNP NN NNS IN NNP NNP CC VBD NNP NNP NNP NNP VBP TO VB DT NN WRB DT NN VBD CC VBP TO VB PRP NNP NNP JJ NNS PRP VBD IN NNP NNP VBD IN CD PRP RB VBD DT NN POS NN IN DT NNP NNP RB RB NNS CC NNP NNP NN VBP CD CD NNS DT NN IN DT NN IN NNP NNP VBD VBN CC WRB PRP VBD JJ NN IN NNS PRP VBP VBP RB , NNS , NNS , CC DT NNS WDT DT NNS VBN NNP NNP NNS VBD DT NN IN NNS IN DT CD POS JJ NN VBG DT NNS IN DT NN PRP NNP NNP VBZ NN DT NN WRB DT NN CC NN VBD , PRP VBP PRP RB NNS MD VB WRB PRP VBD CC WRB PRP VBD IN IN CD NNS NNP NNP VBP PRP RB WRB PRP VBD IN DT NNP NNP DT NN IN NN DT NNS VBD NNP NNP NN DT NN IN DT NN VBD , CC IN DT NN RB VBP NNS IN NN WRB DT NNS NNP NNP NN DT NNS IN VBG NN IN DT JJ NN WRB PRP VBZ VBD VBN CC RB VBD NNP NNP VBP NNS IN DT NN NNS TO VB PRP NNP NNP RB VBD DT NN , WDT VBZ VBN TO NNP DT RBS JJ NN VBZ DT NN , PRP VBZ CC NNS TO VB DT JJ NNS IN NNP NNP VBP JJ NNS CC MD VB IN CD NNS TO VB NN CC VBG DT NNS PRP NNP NNP NN IN NNS RB PRP MD VB JJR CC DT NN VBZ RB CD NNP DT JJ NN RB DT NN VBG CD NNP NNP NN VBZ NNP NNP PRP VBP VBP VBN PRP MD RB VB WRB DT JJ VBD .																				
152	AI-XC	20131218113507	1000	1000	W			F	418679	5	11064634	Y	56274	     In   1994   a  group  of  people  that  were  interested  in   studying   the  past   started  the  Jamestown   Rediscovery    Archaeological  project.the  project   was  designed  to   discover  the  secrets  of   the  James  fort  in  Jamestown  Virgina For   over 200  year's ,  people thought   that  the  fort  had   been   washed  away  by a   river.some   discoveries  in  the  area  hinted    that  it  might   still  b e  around.the  fort  was  built  in  1607  when  settlers  came  from  England to  start  a  new  life.most   believed  that    James  fort  was   built  near  the  river.  it  was  easier   to  dock  the  ships  there,so  it  made  sense  that  the  settlers  would    choose  that  spot.                    	IN CD DT NN IN NNS WDT VBD JJ IN NN DT JJ VBN DT NNP NNP NNP NNP NN VBD VBN TO RB DT NNS IN DT NNP NN IN NNP NNP NNP IN CD NN POS , NNS VBD IN DT NN VBD VBN VBN RB IN DT JJ NNS IN DT NN VBD IN PRP MD RB VB NN DT NN VBD VBN IN CD WRB NNS VBD IN NNP TO VB DT JJ JJ JJ IN NNP NN VBD VBN JJ DT NNP PRP VBD JJR TO VB DT NNS RB , RB PRP VBD NN IN DT NNS MD VB IN NN .																				
153	AI-XC	20131218113507	1000	1000	NR			M	418696	5	11064637	Y	56274	                                                           Archeologist               From day to day a day for an archeologist is a long day. Being an archeologist you have to be really be patient and persistent. I don't think that it would be a fit job for me. Spending  your whole day outside digging is what it takes to be an archeologist. Even if you spend your whole day on you hands and knees that dose not mean you are going to find anything.               Most people just think that archeologist are people that just dig. But that's not right there is more than that to one who is an archeologist. They split the archeologist into teams ( there can be up to 35 people in a team ) The first team uses 3-D computers that can tell them what is underground. Then they keep track of what the computers are saying what's underground. So therefore they can tell the diggers what they are going to find roughly. The second team is doing the digging. The place where that dig is call a dig.                Archeologist have to use many tools too. Here are the tools they use to dig at the digs                     -Pick and a Shovel      Which they are use to start a dig                  -Whisk and a Dustpan     Which are used to clean off that artifacts                  -Kinfe     Which is use to dig dirt off the artifacts                  -Wheelbarrow     Which are use to carry things from one place to another                  -Skim Shovel     Which is use to dig thin layers of soil                  -Trowel     Which is used for cut through the ground to see the different layers of soil Thoughs are the tools that archeologist use in the digs.                Being an archeologist is not the easiest job. Also there is more to an archeologists job then you think. But you have to be really patient and persistent. That is what it takes to be a archeologist.                     	NNP NNP NN TO NN DT NN IN DT NN VBZ DT JJ NNP NNP DT NN PRP VB TO VB RB VB VBN CC NNP NNP VBP RB VB IN PRP MD VB DT NN NN IN NNP NNP PRP$ NN NN IN NN VBZ WP PRP VBZ TO VB DT NNP NNP IN PRP VBP PRP$ NN NN IN PRP VBZ CC NNS WDT NN RB JJ PRP VBP VBG TO VB NNP NNP NNS RB VBP IN NN VBP NNS IN RB NNP CC IN VBZ RB RB RB VBZ RBR IN DT TO CD WP VBZ DT NNP NNP NN DT NN IN NNS : EX MD VB RP TO CD NNS IN DT NN : DT JJ NN NNS CD NNS WDT MD VB PRP WP VBZ NNP NNP PRP VBP RP IN WP DT NNS VBP VBG WP POS NNP NNP RB PRP MD VB DT NNS WP PRP VBP VBG TO VB NNP NNP JJ NN VBZ VBG DT NNP NNP NN WRB IN JJ VBZ JJ DT NNP NNP VBP TO VB JJ NNS NNP NNP VBP DT NNS PRP VBP TO VB IN DT NNS JJ CC DT NNP NNP PRP VBP VBP TO VB DT NN NN CC DT NNP NNP VBP VBN TO VB RP IN NNS JJ NNP VBZ NN TO VB NN IN DT NNS -NONE- NNP VBP RB TO VB NNS IN CD NN TO DT JJ NNP NNP VBZ NN TO VB JJ NNS IN NN NN WDT VBZ VBN IN NN IN DT NN TO VB DT JJ NNS IN NN NNP VBP DT NNS WDT NN VBP IN DT NNP NNP DT NN VBZ RB DT JJS NNP NNP RB VBZ RBR TO DT NNS NN RB PRP NNP CC PRP VBP TO VB RB JJ CC NNP NNP VBZ WP PRP VBZ TO VB DT NN .																				
154	AI-XC	20131218113507	1000	1000	W	Y	N	M	418701	5	11064640	Y	56274	 If I was and archeologists I would want to find stuff about Eavis parsile I would want to find his guituer.I would find a hole busch of stuff and put it in a musemes.My friends would help me find stuff all over the world.We can go to china and Bosten and Eslup and to South Amecan.And I want to study about Gorege Whisteming and the whiet houes past and how they bent the whiet houes.I would want to go to New York to study about the stehue of liberty.I would want go to New Enland. 	IN PRP VBD CC NNS PRP MD VB TO VB NN IN NNP NN PRP MD VB TO VB PRP$ NNP MD VB DT NN NN IN NN CC VBD PRP IN DT JJ NNS MD VB PRP VB NN DT IN DT JJ NN NN TO VB CC NNP CC NNP CC TO NNP NNP NNP VBP TO NN IN NNP NNP CC DT NN VBZ JJ CC WRB PRP VBP DT NN NNP MD VB TO VB TO NNP NNP TO NN IN DT NN IN NNP MD VB VB TO NNP NNP .																				
155	AI-XC	20131218113507	1000	1000	W	N	N	F	418702	5	11064644	Y	56274	 A  archeologists is a person who finds artifacts all around the world. They find old things that have been left after people died and archeologists uses tools to find the things that peoplr left over the years. Somethings might be new if it looks shiny. Archeologists may go any where they wanted to go because as a archeologists they go all over the world to do their job.                                                                         One day I will want to be an archeologists. So I can  go all over the so i can go wherever I want to go. I would also like to know more about the past too. I bet it will be interecting to be an archeologists. To know all them things about the past. 	DT NNS VBZ DT NN WP NNS VBZ DT IN DT NNP NNP VBP JJ NNS WDT VBP VBN VBN IN NNS VBD CC NNS NNS NNS TO VB DT NNS IN NN VBD RP DT NNP NNP MD VB JJ IN PRP VBZ NNP NNPS MD VB DT WRB PRP VBD TO VB IN IN DT NNS PRP VBP DT IN DT NN TO VB PRP$ NNP NNP NN PRP MD VB TO VB DT NNP NNP NNP MD VB PDT IN DT RB PRP MD VB RB PRP VBP TO NNP PRP MD RB VB TO VB JJR IN DT JJ NNP PRP VBP PRP MD VB VBG TO VB DT NNP NNP VB DT PRP NNS IN DT JJ .																				
156	AI-XC	20131218113507	1000	1000	W			F	418730	5	11064647	Y	56274	 The job of an archaeologist is not very simple. The job is not simple because you have so many tools  to use and you have to know witch tool to use at the right time. Some of the tools you would have to use are : a pick and shovel, a whisk and dust pan, a knife, a wheelbarrow, a skim shovel, and a trowel.                firstly, archeologist need to be very smart because they have to be on the computer a lot researching and finding out where stuff is also the need to be able to operate the new technology.                   secondly, you have to want to be an archeologistt. You can tell who wants it. some people who really wanted it are the people that made the ,James town rediscovery archeological project . the project was made to find out the truth about Jamestown. for many years the people thought the place had been washed out by a river ,however a few signs show it may still be standing today. the place was made in 1607 when settlers came to start anew life.                     thirdly,  i believe archeologists need to record things about what they find. i believe this because if they find some thing really big and they don't record it and get evidence then no one will believe them , the kids wont learn if in school and our whole world will get nowheree unless someone else finds it to.           finally , i think the archeologist job is not simple because they have to be smart and determined.  this is why an archeologists job is not simple. 	DT NN IN DT NN VBZ RB RB NNP NNP NN VBZ RB JJ IN PRP VBP RB JJ NNS TO VB CC PRP VBP TO VB NN NN TO VB IN DT NN NNP NNP IN DT NNS PRP MD VB TO VB VBP : DT NN CC NN , DT NN CC JJ NN , DT NN , DT NN , DT NN NN , CC DT NNP RB , VBP VBN TO VB RB VB IN PRP VBP TO VB IN DT NN DT NN VBG CC VBG RP WRB NN VBZ RB DT NN TO VB JJ TO VB DT JJ NNP RB , PRP VBP TO VB TO VB DT NNP NNP MD VB WP NNS NNP DT NNS WP RB VBD PRP VBP DT NNS IN VBN DT , NNP NN NN JJ NN . DT NN VBD VBN TO VB RP DT NN IN NNP IN JJ NNS DT NNS VBD DT NN VBD VBN VBN RP IN DT NN , RB DT JJ NNS VBP PRP MD RB VB VBG NNP DT NN VBD VBN IN CD WRB NNS VBD TO VB JJ NNP RB , PRP VBP NNS VBP TO VB NNS IN WP PRP NNP PRP VBP DT IN IN PRP VBP DT NN RB JJ CC PRP VBP RB VB PRP CC VB NN RB DT NN MD VB PRP , DT NNS VBP NN IN IN NN CC PRP$ JJ NN MD VB VB IN NN RB VBZ PRP NNP RB , PRP VBP DT NN NN VBZ RB JJ IN PRP VBP TO VB NN CC NNP DT VBZ WRB DT NNS NN VBZ RB JJ .																				
